,text_raw,text_clean
1186,"Pale, Rachael nodded fixedly.",pale rachael nod fixedly
1187,"""Don't be afraid of him,"" Eldon Rosen told her.",do not be afraid of him eldon rosen tell her
1188,"""You're not an escaped android on Earth illegally;",you be not a escape android on earth illegally
1189,"you're the property of the Rosen Association, used as a sales device for prospective emigrants.",you be the property of the rosen association use a a sale device for prospective emigrant
1190,""" He walked to the girl, put his hand comfortingly on her shoulder; at the touch the girl flinched.",he walk to the girl put his hand comfortingly on her shoulder at the touch the girl flinch
1191,"""He's right,"" Rick said.",he be right rick say
1192,"""I'm not going to retire you, Miss Rosen.",i be not go to retire you miss rosen
1193,Good day.,good day
1194,""" He started toward the door, then halted briefly.",he start toward the door then halt briefly
1195,"To the two of them he said, ""is the owl genuine?""",to the two of them he say be the owl genuine
1196,Rachael glanced swiftly at the elder Rosen.,rachael glance swiftly at the old rosen
1197,"""He's leaving anyhow,"" Eldon Rosen said.",he be leave anyhow eldon rosen say
1198,"""It doesn't matter; the owl is artificial.",it doe not matt the owl be artificial
1199,There are no owls.,there be no owl
1200,"""Hmm,"" Rick muttered, and stepped numbly out into the corridor.",hmm rick mutter and step numbly out into the corridor
1201,The two of them watched him go.,the two of them watch him go
1202,Neither said anything.,neither say anything
1203,Nothing remained to say.,nothing remain to say
1204,"So that's how the largest manufacturer of androids operates, Rick said to himself.",so that be how the large manufacturer of android operate rick say to himself
1205,"Devious, and in a manner he had never encountered before.",devious and in a manner he have never encounter before
1206,A weird and convoluted new personality type; no wonder law enforcement agencies were having trouble with the Nexus-6.,a weird and convolute new personality type no wonder law enforcement agency be have trouble with the nexus
1207,The Nexus-6.,the nexus
1208,He had now come up against it.,he have now come up against it
1209,"Rachael, he realized; she must be a Nexus-6.",rachael he realize she must be a nexus
1210,I'm seeing one of them for the first time.,i be see one of them for the ﻿1 time
1211,"And they damn near did it; they came awfully damn close to undermining the Voigt-Kampff scale, the only method we have for detecting them.",and they damn near do it they come awfully damn close to undermine the voigt kampff scale the only method we have for detect them
1212,"The Rosen Association does a good job - makes a good try, anyhow - at protecting its products.",the rosen association doe a good job make a good try anyhow at protect its product
1213,"And I have to face six more of them, he reflected.",and i have to face six much of them he reflect
1214,Before I'm finished.,before i be finish
1215,He would earn the bounty money.,he would earn the bounty money
1216,Every cent.,every cent
1217,Assuming he made it through alive.,assume he make it through alive
1218,"The TV set boomed; descending the great empty apartment building's dust-stricken stairs to the level below, John Isidore made out now the familiar voice of Buster Friendly, burbling happily to his system-wide vast audience.",the tv set boom descend the great empty apartment build s dust strike stair to the level below john isidore make out now the familiar voice of buster friendly burble happily to his system wide vast audience
1219,""" - ho ho, folks!",ho ho folk
1220,Zip click zip!,zip click zip
1221,Time for a brief note on tomorrow's weather; first the Eastern seaboard of the U.S.A. Mongoose satellite reports that fallout will be especially pronounced toward noon and then will taper off.,time for a brief note on tomorrow s weather ﻿1 the eastern seaboard of the you s a mongoose satellite report that fallout will be especially pronounce toward noon and then will taper off
1222,"So all you dear folks who'll be venturing out ought to wait until afternoon, eh?",so all you dear folk who will be venture out ought to wait until afternoon eh
1223,"And speaking of waiting, it's now only ten hours 'til that big piece of news, my special expos!",and speak of wait it be now only ten hour til that big piece of news my special expos
1224,Tell your friends to watch!,tell your friend to watch
1225,I'm revealing something that'll amaze you.,i be reveal something that will amaze you
1226,"Now, you might guess that it's just the usual - """,now you may guess that it be just the usual
1227,As Isidore knocked on the apartment door the television died immediately into nonbeing.,a isidore knock on the apartment door the television die immediately into nonbeing
1228,"It had not merely become silent; it had stopped existing, scared into its grave by his knock.",it have not merely become silent it have stop exist scare into its grave by his knock
1229,"He sensed, behind the closed door, the presence of life, beyond that of the TV.",he sense behind the close door the presence of life beyond that of the tv
1230,"His straining faculties manufactured or else picked up a haunted, tongueless fear, by someone retreating from him, someone blown back to the farthest wall of the apartment in an attempt to evade him.",his strain faculty manufacture or else pick up a haunt tongueless fear by someone retreat from him someone blow back to the far wall of the apartment in a attempt to evade him
1231,"""Hey,"" he called.",hey he call
1232,"""I live upstairs.",i live upstairs
1233,I heard your TV.,i hear your tv
1234,"Let's meet; okay?""",let us meet okay
1235,"He waited, listening.",he wait listen
1236,No sound and no motion; his words had not pried the person loose.,no sound and no motion his word have not pry the person loose
1237,"""I brought you a cube of margarine,"" he said, standing close to the door in an effort to speak through its thickness.",i bring you a cube of margarine he say stand close to the door in a effort to speak through its thickness
1238,"""My name's J. R. Isidore and I work for the well-known animal vet Mr. Hannibal Sloat; you've heard of him.",my name s j r isidore and i work for the good know animal vet mr hannibal sloat you have hear of him
1239,I'm reputable; I have a job.,i be reputable i have a job
1240,"I drive Mr. Sloat's truck.""",i drive mr sloat s truck
1241,"The door, meagerly, opened and he saw within the apartment a fragmented and misaligned shrinking figure, a girl who cringed and slunk away and yet held onto the door, as if for physical support.",the door meagerly open and he see within the apartment a fragment and misaligned shrink figure a girl who cringe and slink away and yet hold onto the door a if for physical support
1242,"Fear made her seem ill; it distorted her body lines, made her appear as if someone had broken her and then, with malice, patched her together badly.",fear make her seem ill it distort her body line make her appear a if someone have break her and then with malice patch her together badly
1243,"Her eyes, enormous, glazed over fixedly as she attempted to smile.",her eye enormous glaze over fixedly a she attempt to smile
1244,"He said, with sudden understanding, ""You thought no one lived in this building.",he say with sudden understand you think no one live in this build
1245,"You thought it was abandoned.""",you think it be abandon
1246,"Nodding, the girl whispered, ""Yes.""",nod the girl whisper yes
1247,"""But,"" Isidore said, ""it's good to have neighbors.",but isidore say it be good to have neighbor
1248,"Heck, until you came along I didn't have any.""",heck until you come along i do not have any
1249,"And that was no fun, god knew.",and that be no fun god know
1250,"""You're the only one?""",you be the only one
1251,the girl asked.,the girl ask
1252,"""In this building besides me?""",in this build besides me
1253,"She seemed less timid, now; her body straightened and with her hand she smoothed her dark hair.",she seem little timid now her body straighten and with her hand she smooth her dark hair
1254,"Now he saw that she had a nice figure, although small, and nice eyes markedly established by long black lashes.",now he see that she have a nice figure although small and nice eye markedly establish by long black lash
1255,"Caught by surprise, the girl wore pajama bottoms and nothing more.",catch by surprise the girl wear pajama bottom and nothing much
1256,And as he looked past her he perceived a room in disorder.,and a he look past her he perceive a room in disorder
1257,"Suitcases lay here and there, opened, their contents half spilled onto the littered floor.",suitcase lie here and there open their content half spill onto the litter floor
1258,But this was natural; she had barely arrived.,but this be natural she have barely arrive
1259,"""I'm the only one besides you,"" Isidore said.",i be the only one besides you isidore say
1260,"""And I won't bother you.""",and i will not bother you
1261,"He felt glum; his offering, possessing the quality of an authentic old pre-war ritual, had not been accepted.",he feel glum his offer possess the quality of a authentic old pre war ritual have not be accept
1262,In fact the girl did even seem aware of it.,in fact the girl do even seem aware of it
1263,Or maybe she did not understand what a cube of margarine was for.,or maybe she do not understand what a cube of margarine be for
1264,He had that intuition; the girl seemed more bewildered than anything else.,he have that intuition the girl seem much bewilder than anything else
1265,Out of her depth and helplessly floating in now-receding circles of fear.,out of her depth and helplessly float in now recede circle of fear
1266,"""Good old Buster,"" he said, trying to reduce her rigid postural stance.",good old buster he say try to reduce her rigid postural stance
1267,"""You like him?",you like him
1268,I watch him every morning and then again at night when I get home; I watch him while I'm eating dinner and then his late late show until I go to bed.,i watch him every morning and then again at night when i get home i watch him while i be eat dinner and then his late late show until i go to bed
1269,"At least until my TV set broke.""",at little until my tv set break
1270,"""Who - "" the girl began and then broke off; she bit her lip as if savagely angry.",who the girl begin and then break off she bite her lip a if savagely angry
1271,Evidently at herself.,evidently at herself
1272,"""Buster Friendly,"" he explained.",buster friendly he explain
1273,It seemed odd to him that this girl had never heard of Earth's most knee-slapping TV comic.,it seem odd to him that this girl have never hear of earth s much knee slap tv comic
1274,"""Where did you come here from? """,where do you come here from
1275,he asked curiously.,he ask curiously
1276,"""I don't see that it matters.""",i do not see that it matter
1277,She shot a swift glance upward at him.,she shoot a swift glance upward at him
1278,Something that she saw seemed to ease her concern; her body noticeably relaxed.,something that she see seem to ease her concern her body noticeably relax
1279,"""I'll be glad to receive company,"" she said, ""later on when I'm more moved in.",i will be glad to receive company she say late on when i be much move in
1280,"Right now, of course, it's out of the question.""",right now of course it be out of the question
1281,"""Why out of the question?""",why out of the question
1282,He was puzzled; everything about her puzzled him.,he be puzzle everything about her puzzle him
1283,"Maybe, he thought, I've been living here alone too long.",maybe he think i have be live here alone too long
1284,I've become strange.,i have become strange
1285,They say chickenheads are like that.,they say chickenheads be like that
1286,The thought made him feel even more glum.,the think make him feel even much glum
1287,"""I could help you unpack,"" he ventured; the door, now, had virtually shut in his face.",i can help you unpack he venture the door now have virtually shut in his face
1288,"""And your furniture.""",and your furniture
1289,"The girl said, ""I have no furniture.",the girl say i have no furniture
1290,"All these things"" - she indicated the room behind her - ""they were here.""",all this thing she indicate the room behind her they be here
1291,"""They won't do,"" Isidore said.",they will not do isidore say
1292,He could tell that at a glance.,he can tell that at a glance
1293,"The chairs, the carpet, the tables - all had rotted away; they sagged in mutual ruin, victims of the despotic force of time.",the chair the carpet the table all have rot away they sag in mutual ruin victim of the despotic force of time
1294,And of abandonment.,and of abandonment
1295,No one had lived in this apartment for years; the ruin had become almost complete.,no one have live in this apartment for year the ruin have become almost complete
1296,He couldn't imagine how she figured on living in such surroundings.,he can not imagine how she figure on live in such surrounding
1297,"""Listen,"" he said earnestly.",listen he say earnestly
1298,"""If we go all over the building looking we can probably find you things that aren't so tattered.",if we go all over the build look we can probably find you thing that be not so tatter
1299,"A lamp from one apartment, a table from another.""",a lamp from one apartment a table from another
1300,"""I'll do it,"" the girl said.",i will do it the girl say
1301,"""Myself, thanks.""",myself thank
1302,"""You'd go into those apartments alone?""",you would go into that apartment alone
1303,He could not believe it.,he can not believe it
1304,"""Why not?""",why not
1305,"Again she shuddered nervously, grimacing in awareness of saying something wrong.",again she shudder nervously grimace in awareness of say something wrong
1306,"Isidore said, ""I've tried it.",isidore say i have try it
1307,Once.,once
1308,After that I just come home and go in my own place and I don't think about the rest.,after that i just come home and go in my own place and i do not think about the rest
1309,"The apartments in which no one lives - hundreds of them and all full of the possessions people had, like family photographs and clothes.",the apartment in which no one live hundred of them and all full of the possession people have like family photograph and clothe
1310,Those that died couldn't take anything and those who emigrated didn't want to.,that that die can not take anything and that who emigrate do not want to
1311,"This building, except for my apartment, is completely kipple-ized.""",this build except for my apartment be completely kipple ized
1312,"""Kipple-ized'?""",kipple ized
1313,She did not comprehend.,she do not comprehend
1314,"""Kipple is useless objects, like junk mail or match folders after you use the last match or gum wrappers or yesterday's homeopape.",kipple be useless object like junk mail or match folder after you use the last match or gum wrapper or yesterday s homeopape
1315,"When nobody's around, kipple reproduces itself.",when nobody s around kipple reproduce itself
1316,"For instance, if you go to bed leaving any kipple around your apartment, when you wake up the next morning there's twice as much of it.",for instance if you go to bed leave any kipple around your apartment when you wake up the next morning there be twice a much of it
1317,"It always gets more and more.""",it always get much and much
1318,"""I see.""",i see
1319,"The girl regarded him uncertainly, not knowing whether to believe him.",the girl regard him uncertainly not know whether to believe him
1320,Not sure if he meant it seriously.,not sure if he mean it seriously
1321,"""There's the First Law of Kipple,"" he said.",there be the ﻿1 law of kipple he say
1322,"""'Kipple drives out nonkipple.'",kipple drive out nonkipple
1323,Like Gresham's law about bad money.,like gresham s law about bad money
1324,"And in these apartments there's been nobody there to fight the kipple.""",and in this apartment there be be nobody there to fight the kipple
1325,"""So it has taken over completely,"" the girl finished.",so it have take over completely the girl finish
1326,She nodded.,she nod
1327,"""Now I understand.""",now i understand
1328,"""Your place, here,"" he said, ""this apartment you've picked - it's too kipple-ized to live in.",your place here he say this apartment you have pick it be too kipple ized to live in
1329,"We can roll the kipple-factor back; we can do like I said, raid the other apts.",we can roll the kipple factor back we can do like i say raid the other apts
1330,"But - "" He broke off.",but he break off
1331,"""But what?""",but what
1332,"Isidore said, ""We can't win.""",isidore say we can not win
1333,"""Why not?",why not
1334,"The girl stepped into the hall, closing the door behind her; arms folded self-consciously before her small high breasts she faced him, eager to understand.",the girl step into the hall close the door behind her arm fold self consciously before her small high breast she face him eager to understand
1335,"Or so it appeared to him, anyhow.",or so it appear to him anyhow
1336,She was at least listening.,she be at little listen
1337,"""No one can win against kipple,"" he said, ""except temporarily and maybe in one spot, like in my apartment I've sort of created a stasis between the pressure of kipple and nonkipple, for the time being.",no one can win against kipple he say except temporarily and maybe in one spot like in my apartment i have sort of create a stasis between the pressure of kipple and nonkipple for the time be
1338,"But eventually I'll die or go away, and then the kipple will again take over.",but eventually i will die or go away and then the kipple will again take over
1339,It's a universal,it be a universal
1340,"principle operating throughout the universe; the entire universe is moving toward a final state of total, absolute kippleization.",principle operate throughout the universe the entire universe be move toward a final state of total absolute kippleization
1341,""" He added, ""Except of course for the upward climb of Wilbur Mercer.",he add except of course for the upward climb of wilbur mercer
1342,""" The girl eyed him.",the girl eye him
1343,"""I don't see any relation.",i do not see any relation
1344,""" ""That's what Mercerism is all about.",that be what mercerism be all about
1345,""" Again he found himself puzzled.",again he find himself puzzle
1346,"""Don't you participate in",do not you participate in
1347,fusion?,fusion
1348,"Don't you own an empathy box?""",do not you own a empathy box
1349,"After a pause the girl said carefully, ""I didn't bring mine with me.",after a pause the girl say carefully i do not bring mine with me
1350,"I assumed I'd find one here.""",i assume i would find one here
1351,"""But an empathy box,"" he said, stammering in his excitement, ""is the most personal possession you have!",but a empathy box he say stammer in his excitement be the much personal possession you have
1352,"It's an extension of your body; it's the way you touch other humans, it's the way you stop being alone.",it be a extension of your body it be the way you touch other human it be the way you stop be alone
1353,But you know that.,but you know that
1354,Everybody knows that.,everybody know that
1355,"Mercer even lets people like me - "" He broke off.",mercer even let us people like me he break off
1356,"But too late; he had already told her and he could see by her face, by the flicker of sudden aversion, that she knew.",but too late he have already tell her and he can see by her face by the flicker of sudden aversion that she know
1357,"""I almost passed the IQ test,"" he said in a low, shaky voice.",i almost pass the iq test he say in a low shaky voice
1358,"""I'm not very special, only moderately; not like some you see.",i be not very special only moderately not like some you see
1359,"But that's what Mercer doesn't care about.""",but that be what mercer doe not care about
1360,"""As far as I'm concerned,"" the girl said, ""you can count that as a major objection to Mercerism.""",a far a i be concern the girl say you can count that a a major objection to mercerism
1361,"Her voice was clean and neutral; she intended only to state a fact, he realized.",her voice be clean and neutral she intend only to state a fact he realize
1362,The fact of her attitude toward chickenheads.,the fact of her attitude toward chickenheads
1363,"""I guess I'll go back upstairs,"" he said, and started away from her, his cube of margarine clutched; it had become plastic and damp from the squeeze of his hand.",i guess i will go back upstairs he say and start away from her his cube of margarine clutch it have become plastic and damp from the squeeze of his hand
1364,"The girl watched him go, still with the neutral expression on her face.",the girl watch him go still with the neutral expression on her face
1365,"And then she called, ""Wait.""",and then she call wait
1366,"Turning, he said, ""Why?""",turn he say why
1367,"""I'll need you.",i will need you
1368,For getting myself adequate furniture.,for get myself adequate furniture
1369,"From other apartments, as you said.""",from other apartment a you say
1370,"She strolled toward him, her bare upper body sleek and trim, without an excess gram of far.",she stroll toward him her bare upper body sleek and trim without a excess gram of far
1371,"""What time do you get home from work?",what time do you get home from work
1372,"You can help me then.""",you can help me then
1373,"Isidore said, ""Could you maybe fix dinner for us?",isidore say can you maybe fix dinner for us
1374,"If I brought home the ingredients?""",if i bring home the ingredient
1375,"""No, I have too much to do.""",no i have too much to do
1376,"The girl shook off the request effortlessly and he noticed that, perceived it without understanding it.",the girl shake off the request effortlessly and he notice that perceive it without understand it
1377,"Now that her initial fear had diminished, something else had begun to emerge from her.",now that her initial fear have diminish something else have begin to emerge from her
1378,Something more strange.,something much strange
1379,"And, he thought, deplorable.",and he think deplorable
1380,A coldness.,a coldness
1381,"Like, he thought, a breath from the vacuum between inhabited worlds, in fact from nowhere: it was not what she did or said but what she did not do and say.",like he think a breath from the vacuum between inhabit world in fact from nowhere it be not what she do or say but what she do not do and say
1382,"""Some other time,"" the girl said, and moved back toward her apartment door.",some other time the girl say and move back toward her apartment door
1383,"""Did you get my name?""",do you get my name
1384,"he said eagerly, ""John Isidore, and I work for - """,he say eagerly john isidore and i work for
1385,"""You told me who you work for.""",you tell me who you work for
1386,"She had stopped briefly at her door; pushing it open she said, ""Some incredible person named Hannibal Sloat, who I'm sure doesn't exist outside your imagination.",she have stop briefly at her door push it open she say some incredible person name hannibal sloat who i be sure doe not exist outside your imagination
1387,"My name is - "" She gave him one last warmthless glance as she returned to her apartment, hesitated, and said, ""I'm Rachael Rosen.",my name be she give him one last warmthless glance a she return to her apartment hesitate and say i be rachael rosen
1388,"""Of the Rosen Association?""",of the rosen association
1389,he asked.,he ask
1390,"""The system's largest manufacturer of humanoid robots used in our colonization program?",the system s large manufacturer of humanoid robot use in our colonization program
1391,"A complicated expression instantly crossed her face, fleetingly, gone at once.",a complicate expression instantly cross her face fleetingly go at once
1392,"""No,"" she said.",no she say
1393,"""I never heard of them; I don't know anything about it.",i never hear of them i do not know anything about it
1394,"More of your chickenbead imagination, I suppose.",much of your chickenbead imagination i suppose
1395,"John Isidore and his personal, private empathy box.",john isidore and his personal private empathy box
1396,Poor Mr.,poor mr
1397,"Isidore.""",isidore
1398,"""But your name suggests - """,but your name suggest
1399,"""My name,"" the girt said, ""is Pris Stratton.",my name the gird say be pris stratton
1400,That's my married name; I always use it.,that be my marry name i always use it
1401,I never use any other name but Pris.,i never use any other name but pris
1402,"You can call me Pris.""",you can call me pris
1403,"She reflected, then said, ""No, you'd better address me as Miss Stratton.",she reflect then say no you would well address me a miss stratton
1404,Because we don't really know each other.,because we do not really know each other
1405,"At least I don't know you.""",at little i do not know you
1406,The door shut after her and he found himself alone in the dust-strewn dim hall.,the door shut after her and he find himself alone in the dust strew dim hall
1407,"Well, so it goes, J. R. Isidore thought as he stood clutching his soft cube of margarine.",good so it go j r isidore think a he stand clutch his soft cube of margarine
1408,Maybe she'll change her mind about letting me call her Pris.,maybe she will change her mind about let me call her pris
1409,"And possibly, if I can pick up a can of pre-war vegetables, about dinner, too.",and possibly if i can pick up a can of pre war vegetable about dinner too
1410,"But maybe she doesn't know how to cook, he thought suddenly.",but maybe she doe not know how to cook he think suddenly
1411,"Okay, I can do it; I'll fix dinner for both of us.",okay i can do it i will fix dinner for both of us
1412,And I'll show her how so she can do it in the future if she wants.,and i will show her how so she can do it in the future if she want
1413,"She'll probably want to, once I show her how; as near as I can make out, most women, even young ones like her, like to cook: it's an instinct.",she will probably want to once i show her how a near a i can make out much woman even young one like her like to cook it be a instinct
1414,Ascending the darkened stairs he returned to his own apartment.,ascend the darken stair he return to his own apartment
1415,"She's really out of touch, he thought as he donned his white work uniform; even if he hurried he'd be late to work and Mr. Sloat would be angry but so what?",she be really out of touch he think a he don his white work uniform even if he hurry he would be late to work and mr sloat would be angry but so what
1416,"For instance, she's never beard of Buster Friendly.",for instance she be never beard of buster friendly
1417,"And that's impossible; Buster is the most important human being alive, except of course for Wilbur Mercer .",and that be impossible buster be the much important human be alive except of course for wilbur mercer
1418,". . but Mercer, he reflected, isn't a human being; he evidently is an archetypal entity from the stars, superimposed on our culture by a cosmic template.",but mercer he reflect be not a human be he evidently be a archetypal entity from the star superimpose on our culture by a cosmic template
1419,"At least that's what I've heard people say; that's what Mr. Sloat says, for instance.",at little that be what i have hear people say that be what mr sloat say for instance
1420,And Hannibal Sloat would know.,and hannibal sloat would know
1421,"Odd that she isn't consistent about her own name, he pondered.",odd that she be not consistent about her own name he ponder
1422,She may need help.,she may need help
1423,Can I give her any help?,can i give her any help
1424,he asked himself.,he ask himself
1425,"A special, a chickenhead; what do I know?",a special a chickenhead what do i know
1426,I can't marry and I can't emigrate and the dust will eventually kill me.,i can not marry and i can not emigrate and the dust will eventually kill me
1427,I have nothing to offer.,i have nothing to offer
1428,"Dressed and ready to go he left his apartment, ascended to the roof where his battered used hovercar lay parked.",dress and ready to go he leave his apartment ascend to the roof where his batter use hovercar lie park
1429,"An hour later, in the company track, he had picked up the first malfunctioning animal for the day.",a hour late in the company track he have pick up the ﻿1 malfunction animal for the day
1430,An electric cat: it lay in the plastic dust-proof carrying cage in the rear of the truck and panted erratically.,a electric cat it lie in the plastic dust proof carry cage in the rear of the truck and pant erratically
1431,"You'd almost think it was real,",you would almost think it be real
1432,"Isidore observed as he headed back to the Van Ness Pet Hospital - that carefully misnamed little enterprise which barely existed in the tough, competitive field of false-animal repair.",isidore observe a he head back to the van ness pet hospital that carefully misname little enterprise which barely exist in the tough competitive field of false animal repair
1433,"The cat, in its travail, groaned.",the cat in its travail groan
1434,"Wow, Isidore said to himself.",wow isidore say to himself
1435,It really sounds as if it's dying.,it really sound a if it be dye
1436,"Maybe its ten-year battery has shorted, and all its circuits are systematically burning out.",maybe its ten year battery have short and all its circuit be systematically burn out
1437,"A major job; Milt Borogrove, Van Ness Pet Hospital's repairman, would have his bands full.",a major job milt borogrove van ness pet hospital s repairman would have his band full
1438,"And I didn't give the owner an estimate, Isidore realized gloomily.",and i do not give the owner a estimate isidore realize gloomily
1439,"The guy simply thrust the cat at me, said it had begun failing during the night, and then I guess he took off for work.",the guy simply thrust the cat at me say it have begin fail during the night and then i guess he take off for work
1440,Anyhow all of a sudden the momentary verbal exchange had ceased; the cat's owner had gone roaring up into the sky in his custom new-model handsome hovercar.,anyhow all of a sudden the momentary verbal exchange have cease the cat s owner have go roar up into the sky in his custom new model handsome hovercar
1441,And the man constituted a new customer.,and the man constitute a new customer
1442,"To the cat, Isidore said, ""Can you hang on until we reach the shop?""",to the cat isidore say can you hang on until we reach the shop
1443,The cat continued to wheeze.,the cat continue to wheeze
1444,"""I'll recharge you while we're en route,"" Isidore decided; he dropped the truck toward the nearest available roof and there, temporarily parked with the motor running, crawled into the back of the truck and opened the plastic dust-proof carrying cage, which, in conjunction with his own white suit and the name on the truck, created a total impression of a true animal vet picking up a true animal.",i will recharge you while we be en route isidore decide he drop the truck toward the near available roof and there temporarily park with the motor run crawl into the back of the truck and open the plastic dust proof carry cage which in conjunction with his own white suit and the name on the truck create a total impression of a true animal vet pick up a true animal
1445,"The electric mechanism, within its compellingly authentic style gray pelt, gurgled and blew bubbles, its vid-lenses glassy, its metal jaws locked together.",the electric mechanism within its compellingly authentic style gray pelt gurgle and blow bubble its vid lens glassy its metal jaw lock together
1446,"This had always amazed him, these ""disease"" circuits built into false animals; the construct which he now held on his lap had been put together in such a fashion that when a primary component misfired, the whole thing appeared - not broken - but organically ill.",this have always amaze him this disease circuit build into false animal the construct which he now hold on his lap have be put together in such a fashion that when a primary component misfire the whole thing appear not break but organically ill
1447,"It would have fooled me, Isidore said to himself as he groped within the ersatz stomach fur for the concealed control panel (quite small on this variety of false animal) plus the quick-charge battery terminals, He could find neither.",it would have fool me isidore say to himself a he grope within the ersatz stomach fur for the conceal control panel quite small on this variety of false animal plus the quick charge battery terminal he can find neither
1448,Nor could he search very long; the mechanism had almost failed.,nor can he search very long the mechanism have almost fail
1449,"If it does consist of a short, he reflected, which is busy burning out circuits, then maybe I should try to detach one of the battery cables; the mechanism will shut down, but no more harm will be done.",if it doe consist of a short he reflect which be busy burn out circuit then maybe i should try to detach one of the battery cable the mechanism will shut down but no much harm will be do
1450,"And then, in the shop, Milt can charge it back up.",and then in the shop milt can charge it back up
1451,"Deftly, he ran his fingers along the pseudo bony spine.",deftly he run his finger along the pseudo bony spine
1452,The cables should be about here.,the cable should be about here
1453,Damn expert workmanship; so absolutely perfect an imitation.,damn expert workmanship so absolutely perfect a imitation
1454,Cables not apparent even under close scrutiny.,cable not apparent even under close scrutiny
1455,"Must be a Wheelright & Carpenter product - they cost more, but look what good work they do.",must be a wheelright carpenter product they cost much but look what good work they do
1456,"He gave up; the false cat had ceased functioning, so evidently the short - if that was what ailed the thing - had finished off the power supply and basic drive-train.",he give up the false cat have cease function so evidently the short if that be what ail the thing have finish off the power supply and basic drive train
1457,"That'll run into money, he thought pessimistically.",that will run into money he think pessimistically
1458,"Well, the guy evidently hadn't been getting the three-times-yearly preventive cleaning and lubricating, which made all the difference.",good the guy evidently have not be get the three time yearly preventive clean and lubricate which make all the difference
1459,Maybe this would teach the owner - the hard way.,maybe this would teach the owner the hard way
1460,"Crawling back in the driver's seat he put the wheel into climb position, buzzed up into the air once I more, and resumed his flight back to the repair shop.",crawl back in the driver s seat he put the wheel into climb position buzz up into the air once i much and resume his flight back to the repair shop
1461,Anyhow he no longer had to listen to the nerve-wracking wheezing of the construct; he could relax.,anyhow he no long have to listen to the nerve wrack wheeze of the construct he can relax
1462,"Funny, he thought; even though I know rationally it's faked the sound of a false animal burning out its drive-train and power supply ties my stomach in knots.",funny he think even though i know rationally it be fake the sound of a false animal burn out its drive train and power supply tie my stomach in knot
1463,"I wish, he thought painfully, that I could get another job.",i wish he think painfully that i can get another job
1464,If I hadn't failed that IQ test I wouldn't be reduced to this ignominious task with its attendant emotional by-products.,if i have not fail that iq test i would not be reduce to this ignominious task with its attendant emotional by product
1465,"On the other hand, the synthetic sufferings of false animals didn't bother Milt Borogrove or their boss Hannibal Sloat.",on the other hand the synthetic suffering of false animal do not bother milt borogrove or their boss hannibal sloat
1466,"So maybe it's I, John Isidore said to himself.",so maybe it be i john isidore say to himself
1467,"Maybe when you deteriorate back down the ladder of evolution - as I have, when you sink into the tomb world slough of being a special- well, best to abandon that line of inquiry.",maybe when you deteriorate back down the ladder of evolution a i have when you sink into the tomb world slough of be a special good well to abandon that line of inquiry
1468,Nothing depressed him more than the moments in which he contrasted his current mental powers with what he had formerly possessed.,nothing depress him much than the moment in which he contrast his current mental power with what he have formerly possess
1469,Every day he declined in sagacity and vigor.,every day he decline in sagacity and vigor
1470,"He and the thousands of other specials throughout Terra, all of them moving toward the ash heap.",he and the thousand of other special throughout terra all of them move toward the ash heap
1471,Turning into living Ripple.,turn into live ripple
1472,"For company he clicked on the truck's radio and tuned for Buster Friendly's aud show, which, Eke the TV version, continued twenty-three unbroken warm hours a day .",for company he click on the truck s radio and tune for buster friendly s aud show which eke the tv version continue twenty three unbroken warm hour a day
1473,". . the additional one hour being a religious sign-off, ten minutes of silence, and then a religious sign-on.",the additional one hour be a religious sign off ten minute of silence and then a religious sign on
1474,""" - glad to have you on the show again,"" Buster Friendly was saying.",glad to have you on the show again buster friendly be say
1475,"""Let's see, Amanda; it's been two whole days since we've visited with you.",let us see amanda it be be two whole day since we have visit with you
1476,"Starting on any new pics, dear?""",start on any new pic dear
1477,"""Veil, I vuz goink to do a pic yestooday baht vell, dey vanted me to staht ad seven - """,veil i vuz goink to do a pic yestooday baht vell dey vanted me to staht ad seven
1478,"""Seven A.M.?""",seven a be
1479,Buster Friendly broke in.,buster friendly break in
1480,"""Yess, dot's right, Booster; it vuz seven hey hem!""",yess dot s right booster it vuz seven hey hem
1481,"Amanda Werner laughed her famous laugh, nearly as imitated as Buster's.",amanda werner laugh her famous laugh nearly a imitate a buster s
1482,"Amanda Werner and several other beautiful, elegant, conically breasted foreign ladies, from unspecified vaguely defined countries, plus a few bucolic so-called humorists, comprised Buster's perpetual core of repeats.",amanda werner and several other beautiful elegant conically breast foreign lady from unspecified vague define country plus a few bucolic so call humorist comprise buster s perpetual core of repeat
1483,"Women like Amanda Werner never made movies, never appeared in plays; they lived out their queer, beautiful lives as guests on Buster's unending show, appearing, Isidore had once calculated, as much as seventy hours a week.",woman like amanda werner never make movie never appear in play they live out their queer beautiful live a guest on buster s unending show appear isidore have once calculate a much a seventy hour a week
1484,How did Buster Friendly find the time to tape both his aud and vid shows?,how do buster friendly find the time to tape both his aud and vid show
1485,Isidore wondered.,isidore wonder
1486,"And how did Amanda Werner find time to be a guest every other day, month after month, year after year?",and how do amanda werner find time to be a guest every other day month after month year after year
1487,How did they keep talking?,how do they keep talk
1488,They never repeated themselves - not so far as he could determine.,they never repeat themselves not so far a he can determine
1489,"Their remarks, always witty, always new, weren't rehearsed.",their remark always witty always new be not rehearse
