,text_raw,text_clean
1235,"With ghastly timing, the junta had raised that day 406 Argentine flags in Port Stanley, one for each of their dead, and staged a military parade along the deserted, sodden main street, while in London, in St. Paul's, a commemoration service was held for our 5,000.",with ghastly time the junta have raise that day argentine flag in port stanley one for each of their dead and stage a military parade along the desert sodden main street while in london in st paul s a commemoration service be hold for our
1236,I watched it on television after I returned from the Common.,i watch it on television after i return from the common
1237,"There could hardly have been two dozen in that vast congregation of the ruling elite who thought that a God who preferred fascism to the Union Jack was worth the candle, or that the departed reposed in eternal bliss.",there can hardly have be two dozen in that vast congregation of the rule elite who think that a god who prefer fascism to the union jack be worth the candle or that the depart repose in eternal bliss
1238,But secular tradition could not provide such familiar verses polished to a gleam by the long-discarded sincerity of previous generations.,but secular tradition can not provide such familiar verse polish to a gleam by the long discard sincerity of previous generation
1239,Man that is born of woman hath but a short time to live.,man that be bear of woman hath but a short time to live
1240,"So the hymns were sung, the impenetrable, echoing readings intoned, the responses returned in ragged unison, while the rest of us mourned at the altars of our TV sets.",so the hymn be sing the impenetrable echo reading intone the response return in rag unison while the rest of us mourn at the altar of our tv set
1241,"Unlike Miranda, I mourned too.",unlike miranda i mourn too
1242,"With a million and a half others I had ""marched"" through central London to protest against the Task Force.",with a million and a half other i have march through central london to protest against the task force
1243,"In fact we crept along, stopping to wait at many bottlenecks.",in fact we creep along stop to wait at many bottleneck
1244,"The usual paradox held: the matter was grave, the demonstration joyous.",the usual paradox hold the matt be grave the demonstration joyous
1245,"Rock bands, jazz bands, drums and trumpets, witty banners, wild costumes, circus skills, speeches, and above all the exhilaration of such numbers, taking hours to file past, so diverse, so clearly decent.",rock band jazz band drum and trumpet witty banner wild costume circus skill speech and above all the exhilaration of such number take hour to file past so diverse so clearly decent
1246,"So easy to believe that the whole nation had invaded London to make the obvious point that the coming war was unjust, inhumane, illogical, potentially catastrophic.",so easy to believe that the whole nation have invade london to make the obvious point that the come war be unjust inhumane illogical potentially catastrophic
1247,We could not know just how right we Were.,we can not know just how right we be
1248,"Or how effectively Parliament, the tabloids, the military and two-thirds of the nation would dismiss us.",or how effectively parliament the tabloid the military and two third of the nation would dismiss us
1249,"It was said we were unpatriotic, defending a fascist regime and opposing the rule of international law.",it be say we be unpatriotic defend a fascist regime and oppose the rule of international law
1250,Where was Miranda that day?,where be miranda that day
1251,We barely knew each other then.,we barely know each other then
1252,"She was in the library, making the final changes to her half-wild-pigs paper.",she be in the library make the final change to her half wild pig paper
1253,"She had unusual ideas about the Task Force for someone in her twenties, and she distrusted the spirit of what she called a ""self-loving crowd,"" its easy like-mindedness, its stupid high spirits.",she have unusual idea about the task force for someone in her twenty and she distrust the spirit of what she call a self love crowd its easy like mindedness its stupid high spirit
1254,She did not share my aptitude for protest or sentiment.,she do not share my aptitude for protest or sentiment
1255,"She was not interested in watching the ships leave, or in what came to be known as The Sinking, or the inglorious return and still less the service in St. Paul's.",she be not interest in watch the ship leave or in what come to be know a the sink or the inglorious return and still little the service in st paul s
1256,"Where I had talked with friends about nothing else for months and read every opinion on the affair, Miranda stayed away.",where i have talk with friend about nothing else for month and read every opinion on the affair miranda stay away
1257,"When the ships sank, she was silent.",when the ship sink she be silent
1258,"When the black ribbons appeared, she wore one, but she would not be drawn.",when the black ribbon appear she wear one but she would not be draw
1259,"As she put it, the whole episode ""stank.""",a she put it the whole episode stink
1260,"Now, as I lay beside her with her hand in mine, the orange streetlights beyond the curtains gave her bedroom the appearance of a stage set.",now a i lie beside her with her hand in mine the orange streetlight beyond the curtain give her bedroom the appearance of a stage set
1261,She had taken the last train home and waited for a delayed lube to Clapham North.,she have take the last train home and wait for a delay lube to clapham north
1262,It was almost three of the clock.,it be almost three of the clock
1263,She was describing how Maxfield had told her ruefully that the gout in his thumbs was a blessing.,she be describe how maxfield have tell her ruefully that the gout in his thumb be a bless
1264,The pain was so ferocious and localised that his other complaints had faded.,the pain be so ferocious and localise that his other complaint have fade
1265,I was still holding her hand.,i be still hold her hand
1266,"I said, ""You know how much I want to meet him.",i say you know how much i want to meet him
1267,Let me come with you next time.'',let me come with you next time
1268,"Several seconds passed before she drowsily replied, ""I would like to go very soon.",several second pass before she drowsily reply i would like to go very soon
1269,"Then, after another pause, ""Adam must come too.""",then after another pause adam must come too
1270,"She stroked my forearm in a gesture of farewell as she turned on her side, away from me.",she stroke my forearm in a gesture of farewell a she turn on her side away from me
1271,"Soon her breathing was regular and deep, and I was left pondering in the monochrome sodium dusk.",soon her breathe be regular and deep and i be leave ponder in the monochrome sodium dusk
1272,he is coming too.,he be come too
1273,"She had assumed joint ownership, just as I would hoped.",she have assume joint ownership just a i would hope
1274,But an encounter between Adam and an old-style literary curmudgeon like Maxfield Blacke was hard to envisage.,but a encounter between adam and a old style literary curmudgeon like maxfield blacke be hard to envisage
1275,"I knew from the profile that he still worked in longhand, detested computers, mobile phones, the Internet and all the rest.",i know from the profile that he still work in longhand detest computer mobile phone the internet and all the rest
1276,"Apparently he did not, in that priggish cliche, ""suffer fools gladly.""",apparently he do not in that priggish cliche suffer fool gladly
1277,Or robots.,or robot
1278,Adam had yet to be woken.,adam have yet to be wake
1279,"He had yet to leave the house, yet to test his luck as a plausible being capable of small talk.",he have yet to leave the house yet to test his luck a a plausible be capable of small talk
1280,I would already decided to keep him away from my circle of friends until he was a fully adept social creature.,i would already decide to keep him away from my circle of friend until he be a fully adept social creature
1281,Starting out with Maxfield could disable important sub-routines.,start out with maxfield can disable important sub routine
1282,Miranda might have been hoping to distract her father and energise his writing.,miranda may have be hope to distract her father and energise his write
1283,"Or it was to do with me, somehow in my interests in ways I did not understand.",or it be to do with me somehow in my interest in way i do not understand
1284,Or--I failed to resist this thought--against them?,or i fail to resist this think against them
1285,"That was a bad idea, of the kind that comes in the small hours.",that be a bad idea of the kind that come in the small hour
1286,"Like all insomniac brooding, the essence was repetition.",like all insomniac brood the essence be repetition
1287,Why should I meet her father in the presence of Adam?,why should i meet her father in the presence of adam
1288,"Of course, it was entirely in my power to insist on keeping him here.",of course it be entirely in my power to insist on keep him here
1289,But I would be denying the wishes of a woman whose father lay dying.,but i would be deny the wish of a woman whose father lie dye
1290,Was he really dying?,be he really dye
1291,Was it possible to get gout in your thumb?,be it possible to get gout in your thumb
1292,Bilaterally?,bilaterally
1293,Did I really know Miranda?,do i really know miranda
1294,"I lay on my side, seeking a cool corner of the pillow, then on my back with a view of a dappled ceiling that now seemed too close, and yellow rather than orange.",i lie on my side seek a cool corner of the pillow then on my back with a view of a dapple ceil that now seem too close and yellow rather than orange
1295,"I asked myself the same questions, I rephrased them and asked them again.",i ask myself the same question i rephrase them and ask them again
1296,"I knew what I was about to do, but I delayed, preferring to fret, denying the obvious for almost an hour.",i know what i be about to do but i delay prefer to fret deny the obvious for almost a hour
1297,"Then at last I got up, pulled on my jeans and t-shirt, let myself out and went barefoot down the communal stairs to my own flat.",then at last i get up pull on my jeans and t shirt let myself out and go barefoot down the communal stair to my own flat
1298,In the kitchen I did not even pause before pulling the blanket clear.,in the kitchen i do not even pause before pull the blanket clear
1299,"Outwardly nothing had changed--eyes closed, that same bronze face, the nose with its hint of cruelty.",outwardly nothing have change eye close that same bronze face the nose with its hint of cruelty
1300,"I reached behind his head, found the spot and pressed.",i reach behind his head find the spot and press
1301,While he was warming up I ate a bowl of cereal.,while he be warm up i eat a bowl of cereal
1302,"Just as I was finishing he said, ""Never be disappointed.""",just a i be finish he say never be disappoint
1303,"""What was that?""",what be that
1304,"""I was saying that those who believe in the afterlife will never be disappointed.""",i be say that that who believe in the afterlife will never be disappoint
1305,"""You mean, if they are wrong they will never know about it.""",you mean if they be wrong they will never know about it
1306,"""Yes.""",yes
1307,I looked at him closely.,i look at him closely
1308,Was he different now?,be he different now
1309,He had an expectant look.,he have a expectant look
1310,"""Logical enough.",logical enough
1311,But Adam.,but adam
1312,"I hope you do not think that is profound.""",i hope you do not think that be profound
1313,He did not reply.,he do not reply
1314,I took my empty bowl to the sink and made myself tea.,i take my empty bowl to the sink and make myself tea
1315,"I sat at the table, across from him, and after taking a couple of sips, I said, ""Why did you say that I should not trust Miranda?""",i sit at the table across from him and after take a couple of sip i say why do you say that i should not trust miranda
1316,"""Oh, that.",oh that
1317,"""Come on.""",come on
1318,"""I spoke out of turn and I am truly sorry.""",i speak out of turn and i be truly sorry
1319,"""Answer the question.""",answer the question
1320,His voice had changed.,his voice have change
1321,"It was firmer, more expressive in its varied pitch.",it be firm much expressive in its vary pitch
1322,But the attitude--I needed more time.,but the attitude i need much time
1323,"My immediate, unreliable impression was of an intact presence.",my immediate unreliable impression be of a intact presence
1324,"""I was thinking only of your best interests.""",i be think only of your well interest
1325,"""You just said you were sorry.""",you just say you be sorry
1326,"""that is correct.""",that be correct
1327,"""I need to hear why you said what you did.""",i need to hear why you say what you do
1328,"""there is a small but significant possibility that she might harm you.""",there be a small but significant possibility that she may harm you
1329,"I disguised my irritation and said, ""How significant?""",i disguise my irritation and say how significant
1330,"""In the terms set by Thomas Bayes, the eighteenth-century clergyman, I would say one in five, assuming you accept my values for the priors.""",in the term set by thomas bayes the 18 century clergyman i would say one in five assume you accept my value for the prior
1331,"My father, adept at the harmonic progressions of bebop, was a sincere technophobe.",my father adept at the harmonic progression of bebop be a sincere technophobe
1332,He used to say that any faulty electrical device needed no more than a good thump.,he use to say that any faulty electrical device need no much than a good thump
1333,I drank my tea and considered.,i drink my tea and consider
1334,"In the colossal array of tree-branching networks that governed Adam's decision-making, there would be a strong weighting in favour of reasonableness.",in the colossal array of tree branch network that govern adam s decision make there would be a strong weight in favour of reasonableness
1335,"I said, ""I happen to know that the possibility is insignificant, close to zero.""",i say i happen to know that the possibility be insignificant close to zero
1336,"""I see.",i see
1337,"I am so sorry.""",i be so sorry
1338,"""We all make mistakes.""",we all make mistake
1339,"""We certainly do.""",we certainly do
1340,"""How many mistakes have you made in your life, Adam?""",how many mistake have you make in your life adam
1341,"""Only this one.""",only this one
1342,"""Then it is important.""",then it be important
1343,"""And important not to repeat it.""",and important not to repeat it
1344,"""Of course.""",of course
1345,"""So we need to analyse how you came to make it, would not you say?""",so we need to analyse how you come to make it would not you say
1346,"""I agree.""",i agree
1347,"""So, in this regrettable process what was your first move?""",so in this regrettable process what be your ﻿1 move
1348,"He spoke confidently now, seeming to take pleasure in describing his methods.",he speak confidently now seem to take pleasure in describe his method
1349,"""I have privileged access to all court records, criminal as well as the Family Division, even when in camera.",i have privilege access to all court record criminal a good a the family division even when in camera
1350,"Miranda's name was anonymised, but I matched the case against other circumstantial factors that are also not generally available.""",miranda s name be anonymise but i match the case against other circumstantial factor that be also not generally available
1351,"""Thank you.""",thank you
1352,"""Tell me about the case.",tell me about the case
1353,"And the date and place.""",and the date and place
1354,""" The young man, you see, knew very well that the first time he had intimate relations with her .",the young man you see know very good that the ﻿1 time he have intimate relation with her
1355,". .""",
1356,"He broke off and stared at me, bug-eyed in astonishment, as though he was taking in my presence for the first time.",he break off and stare at me bug eye in astonishment a though he be take in my presence for the ﻿1 time
1357,I guessed my short run of discovery was coming to a close.,i guess my short run of discovery be come to a close
1358,He appeared now to know about the value of reticence.,he appear now to know about the value of reticence
1359,"""Uh, she brought along a half-bottle of vodka.""",uh she bring along a half bottle of vodka
1360,"""Give me a date and place and the man's name.",give me a date and place and the man s name
1361,"Quick!""",quick
1362,"""October the .",october the
1363,. . Salisbury.,salisbury
1364,"But look--""",but look
1365,"Then he began to giggle, a silly, hissing sound.",then he begin to giggle a silly hiss sound
1366,"It was embarrassing to witness, but I could not look away.",it be embarrass to witness but i can not look away
1367,"On his face was a complicated look--of confusion, of anxiety, or mirthless hilarity.",on his face be a complicate look of confusion of anxiety or mirthless hilarity
1368,The user's handbook claimed that he had forty facial expressions.,the user s handbook claim that he have forty facial expression
1369,The Eves had fifty.,the eve have fifty
1370,"As far as I knew, the average among people was fewer than twenty-five.",a far a i know the average among people be few than twenty five
1371,"""Get a grip, Adam.",get a grip adam
1372,We agreed.,we agree
1373,"We need to understand your mistake.""",we need to understand your mistake
1374,It took him more than a minute to get himself under control.,it take him much than a minute to get himself under control
1375,I drank the last of my tea and watched what I knew to be a complex process.,i drink the last of my tea and watch what i know to be a complex process
1376,"I understood that personality was not like a she will, encasing and constraining his capacity for coherent thought; that his deviousness, if that was what motivated him, did not live downstream of reason.",i understand that personality be not like a she will encase and constrain his capacity for coherent think that his deviousness if that be what motivate him do not live downstream of reason
1377,Nor did mine.,nor do mine
1378,"His rational impulse to collaborate with me may have pulsed through his neural networks at half the speed of light, but it would not have been suddenly barred at the logic gate of a freshly devised persona.",his rational impulse to collaborate with me may have pulse through his neural network at half the speed of light but it would not have be suddenly bar at the logic gate of a freshly devise persona
1379,"Instead, these two elements were entwined at their origins, like the snakes of Mercury's caduceus.",instead this two element be entwine at their origin like the snake of mercury s caduceus
1380,Adam saw the world and understood it through the prism of his personality; his personality was at the service of his objectifying reason and its constant updates.,adam see the world and understand it through the prism of his personality his personality be at the service of his objectify reason and its constant update
1381,"From the beginning of our conversation, it had been simultaneously in his interests to avoid a repetition of an error and to withhold information from me.",from the begin of our conversation it have be simultaneously in his interest to avoid a repetition of a error and to withhold information from me
1382,"When the two became incompatible, he became incapacitated and giggled like a child in church.",when the two become incompatible he become incapacitate and giggle like a child in church
1383,Whatever we had chosen for him lay far upstream of the branching intricacy of his decision-making.,whatever we have choose for him lie far upstream of the branch intricacy of his decision make
1384,"In a different dispensation of character he might simply have fallen silent; in another, he might have been compelled to tell me everything.",in a different dispensation of character he may simply have fall silent in another he may have be compel to tell me everything
1385,A case could be made for both.,a case can be make for both
1386,"I now knew a little more than nothing, enough to worry about, not enough to follow up, even if I would had access to the closed sessions of the courts: Miranda as witness, victim or accused, sex with a young man, vodka, a courtroom, one October in Salisbury.",i now know a little much than nothing enough to worry about not enough to follow up even if i would have access to the close session of the court miranda a witness victim or accuse sex with a young man vodka a courtroom one october in salisbury
1387,Adam had fallen silent.,adam have fall silent
1388,"His expression, the special material of his face, indistinguishable from skin, relaxed into watchful neutrality.",his expression the special material of his face indistinguishable from skin relax into watchful neutrality
1389,I could have gone upstairs and woken Miranda to confront her with the obvious questions and get everything clear between us.,i can have go upstairs and wake miranda to confront her with the obvious question and get everything clear between us
1390,"Or I could wait and reflect, holding back what I knew in order to grant myself the illusion of control.",or i can wait and reflect hold back what i know in order to grant myself the illusion of control
1391,A case could be made for both.,a case can be make for both
1392,But I did not hesitate.,but i do not hesitate
1393,"I went into my bedroom, undressed, leaving my clothes in a heap on my desk, and lay down naked under the summer duvet.",i go into my bedroom undress leave my clothe in a heap on my desk and lie down naked under the summer duvet
1394,It was already light.,it be already light
1395,"I would have liked to be soothed and hear, above the dawn chorus, the sound of the milkman going from door to door, clinking his bottles on the steps.",i would have like to be soothe and hear above the dawn chorus the sound of the milkman go from door to door clink his bottle on the step
1396,But the last of the electric-powered milk floats had vanished from our streets.,but the last of the electric power milk float have vanish from our street
1397,A shame.,a shame
1398,"Still, I was tired and suddenly comfortable.",still i be tire and suddenly comfortable
1399,"I here's a special sensuousness in an unshared bed, at least for a period, until sleeping alone begins to assume its own quiet sadness.",i here be a special sensuousness in a unshared bed at little for a period until sleep alone begin to assume its own quiet sadness
1400,"In the waiting room of the local doctor's practice, a dozen junk-shop dining-room chairs were arranged round the walls of what had once been a Victorian front parlour.",in the wait room of the local doctor s practice a dozen junk shop dine room chair be arrange round the wall of what have once be a victorian front parlour
1401,"In the centre was a low plywood table with spindly metal legs and a few magazines, greasy to the touch.",in the centre be a low plywood table with spindly metal leg and a few magazine greasy to the touch
1402,I had picked one up and immediately put it back.,i have pick one up and immediately put it back
1403,"In one corner, some colourful broken toys, a headless giraffe, a car with a missing wheel, gnawed plastic bricks, kindly donated.",in one corner some colourful break toy a headless giraffe a car with a miss wheel gnaw plastic brick kindly donate
1404,There were no infants in our group of nine.,there be no infant in our group of nine
1405,"I was keen to avoid the gaze of the others, their small talk or ailment-swapping.",i be keen to avoid the gaze of the other their small talk or ailment swap
1406,I kept my breathing shallow in case the air around me swarmed with pathogens.,i keep my breathe shallow in case the air around me swarm with pathogen
1407,I did not belong here.,i do not belong here
1408,"I was not ill, my problem was not systemic but peripheral, a toenail.",i be not ill my problem be not systemic but peripheral a toenail
1409,"I was the youngest in the room, surely the fittest, a god among mortals, with an appointment not with the doctor but with the nurse.",i be the young in the room surely the fit a god among mortal with a appointment not with the doctor but with the nurse
1410,I remained beyond mortality's reach.,i remain beyond mortality s reach
1411,Decay and death were for others.,decay and death be for other
1412,I expected my name to be called first.,i expect my name to be call ﻿1
1413,It turned out to be a long wait.,it turn out to be a long wait
1414,I was second to last.,i be 2 to last
1415,"On the wall opposite me was a cork noticeboard with flyers promoting early detection of this or that, healthy living, dire warnings.",on the wall opposite me be a cork noticeboard with flyer promote early detection of this or that healthy live dire warning
1416,I had time to read them all.,i have time to read them all
1417,A photograph showed an elderly man in cardigan and slippers standing by a window.,a photograph show a elderly man in cardigan and slipper stand by a window
1418,"Without raising a hand to his mouth, he was lustily sneezing in the direction of a laughing little girl.",without raise a hand to his mouth he be lustily sneeze in the direction of a laugh little girl
1419,Backlighting illuminated tens of thousands of particles flying towards her--minute droplets of fluid teeming with germs shared by an old fool.,backlight illuminate ten of thousand of particle fly towards her minute droplet of fluid teem with germ share by a old fool
1420,I reflected on the long strange history that lay behind this tableau.,i reflect on the long strange history that lie behind this tableau
1421,"The idea that germs were responsible for the spread of disease did not gain general acceptance until the 1880s and the work of Louis Pasteur and others, only a hundred years before this poster was devised.",the idea that germ be responsible for the spread of disease do not gain general acceptance until the 1880s and the work of louis pasteur and other only a hundred year before this poster be devise
1422,"Until then, against a few dissenters, the miasma theory prevailed--disease originated in bad air, bad smells, decomposition, or even in night air, against which windows were properly closed.",until then against a few dissenter the miasma theory prevail disease originate in bad air bad smell decomposition or even in night air against which window be properly close
1423,But the device that could have spoken truth to medicine was available 200 years before Pasteur.,but the device that can have speak truth to medicine be available year before pasteur
1424,The amateur scientist of the seventeenth century who knew best how to make and use the device was known to the scientific elite of London.,the amateur scientist of the 17 century who know well how to make and use the device be know to the scientific elite of london
1425,"When Antonie van Leeuwenhoek, solid citizen of Delft, a draper and a friend of Vermeer, began sending his observations of microscopic life to the Royal Society in 1673, he revealed a new world and initiated a biological revolution.",when antonie van leeuwenhoek solid citizen of delft a draper and a friend of vermeer begin send his observation of microscopic life to the royal society in he reveal a new world and initiate a biological revolution
1426,"He meticulously described plant cells and muscle fibre, single-cell organisms, his own spermatozoa, and bacteria from his own mouth.",he meticulously describe plant cell and muscle fibre single cell organism his own spermatozoon and bacterium from his own mouth
1427,"His microscopes needed sunlight and had only a single lens, but no one could grind them the way he could.",his microscope need sunlight and have only a single lens but no one can grind them the way he can
1428,He was working with magnification powers of 275 and above.,he be work with magnification power of and above
1429,"By the end of his life, Philosophical Transactions of the Royal Society had published 190 of his accounts.",by the end of his life philosophical transaction of the royal society have publish of his account
1430,"Suppose there had been a young spark at the Royal Society lolling in the library after a good lunch, a copy of the Transactions on his lap, who began to speculate that some of these tiny organisms might because meat to putrefy, or could multiply in the bloodstream and because disease.",suppose there have be a young spark at the royal society loll in the library after a good lunch a copy of the transaction on his lap who begin to speculate that some of this tiny organism may because meat to putrefy or can multiply in the bloodstream and because disease
1431,There had been such sparks at the Society before and there were many to come.,there have be such spark at the society before and there be many to come
1432,But this one would have needed an interest in medicine as well as scientific curiosity.,but this one would have need a interest in medicine a good a scientific curiosity
1433,Medicine and science would not become full partners until well into the twentieth century.,medicine and science would not become full partner until good into the 20 century
1434,"Even in the fifties, tonsils were regularly sliced from the throats of healthy children on the basis of standard practice rather than good evidence.",even in the fifty tonsil be regularly slice from the throat of healthy child on the basis of standard practice rather than good evidence
1435,A doctor in Leeuwenhoek's time could easily believe that everything to be known in his field was already well understood.,a doctor in leeuwenhoek s time can easily believe that everything to be know in his field be already good understand
1436,"The authority of Galen, active in the second century, was near total.",the authority of galen active in the 2 century be near total
1437,"It would be a long time before medical men, in general a grand lot, peered humbly down a microscope in order to learn the basics of organic life.",it would be a long time before medical man in general a grand lot peer humbly down a microscope in order to learn the basic of organic life
1438,"But our man, whose name will become a household word, is different.",but our man whose name will become a household word be different
1439,His hypotheses will be possible to test.,his hypothesis will be possible to test
1440,"He borrows a microscope--Robert Hooke, honoured fellow of the Society, will surely lend him one--and sets to.",he borrow a microscope robert hooke honour fellow of the society will surely lend him one and set to
1441,A germ theory of disease begins to form.,a germ theory of disease begin to form
1442,Others join in the research.,other join in the research
1443,Perhaps within twenty years surgeons are washing their hands between patients.,perhaps within twenty year surgeon be wash their hand between patient
1444,The reputations of forgotten doctors like Hugh of Lucca and Girolamo Fracastoro are restored.,the reputation of forget doctor like hugh of lucca and girolamo fracastoro be restore
1445,"By the mid-eighteenth century, childbirth is safer; certain men and women of genius are born who otherwise would have died in infancy.",by the mid 18 century childbirth be safe certain man and woman of genius be bear who otherwise would have die in infancy
1446,"They might change the course of politics, the arts, the sciences.",they may change the course of politic the art the science
1447,Loathsome figures who could do great harm also spring up.,loathsome figure who can do great harm also spring up
1448,"In minor and possibly major ways, history follows a different course long after our brilliant young member of the Royal Society has grown old and died.",in minor and possibly major way history follow a different course long after our brilliant young member of the royal society have grow old and die
1449,The present is the frailest of improbable constructs.,the present be the frail of improbable construct
1450,It could have been different.,it can have be different
1451,"Any part of it, or all of it, could be otherwise.",any part of it or all of it can be otherwise
1452,True of the smallest and largest concerns.,true of the small and large concern
1453,"How easy to conjure worlds in which my toenail had not turned against me; in which I was rich, living north of the Thames after one of my schemes had succeeded; in which Shakespeare had died in childhood and no one missed him, and the United States had taken the decision to drop on a Japanese city the atomic bomb they had tested to perfection; or in which the Falklands Task Force had not set off, or had returned victorious and the country was not in mourning; in which Adam was an assemblage far off in the future; or in which 66 million years ago the earth had turned for another few minutes before the meteor struck, so missing the sun-blotting, fine-grained gypsum sand of the Yucatan, allowing the dinosaurs to live on and deny future space to the mammals, clever apes included.",how easy to conjure world in which my toenail have not turn against me in which i be rich live north of the thames after one of my scheme have succeed in which shakespeare have die in childhood and no one miss him and the unite state have take the decision to drop on a japanese city the atomic bomb they have test to perfection or in which the falklands task force have not set off or have return victorious and the country be not in mourn in which adam be a assemblage far off in the future or in which million year ago the earth have turn for another few minute before the meteor strike so miss the sun blot fine grain gypsum sand of the yucatan allow the dinosaur to live on and deny future space to the mammal clever ape include
1454,"My treatment, when it came at last, began pleasantly with my naked foot soaking in a bowl of hot, soapy water.",my treatment when it come at last begin pleasantly with my naked foot soak in a bowl of hot soapy water
1455,"Meanwhile, the nurse, a large, friendly woman from Ghana, arranged her steel instruments on a tray with her back to me.",meanwhile the nurse a large friendly woman from ghana arrange her steel instrument on a tray with her back to me
1456,Her expertise was as complete as her self-confidence.,her expertise be a complete a her self confidence
1457,"There was no mention of anaesthesia and I was too proud to ask, but when she took my foot onto her aproned lap and set about her business with my ingrown toenail, I was not too proud to squeak at the crucial moment.",there be no mention of anaesthesia and i be too proud to ask but when she take my foot onto her aproned lap and set about her business with my ingrown toenail i be not too proud to squeak at the crucial moment
1458,Relief was immediate.,relief be immediate
1459,"I made my way along the street, as though on rubber wheels, to my home, the centre of my preoccupations, which had lately shifted from Miranda back to Adam.",i make my way along the street a though on rubber wheel to my home the centre of my preoccupation which have lately shift from miranda back to adam
1460,"His character was in, done, from two sources irreversibly merged.",his character be in do from two source irreversibly merge
1461,"A curious parent of a growing child might wonder which characteristics belonged to the father, which to the mother.",a curious parent of a grow child may wonder which characteristic belong to the father which to the mother
1462,I was observing Adam closely.,i be observe adam closely
1463,I knew which questions Miranda had answered but I did not know what she had decided.,i know which question miranda have answer but i do not know what she have decide
1464,"I noted that a certain blankness had gone from his face, that he seemed more intact, smoother in his interactions with us and certainly more expressive.",i note that a certain blankness have go from his face that he seem much intact smooth in his interaction with us and certainly much expressive
1465,"But I struggled to understand what it told me about Miranda or, for that matter, about myself.",but i struggle to understand what it tell me about miranda or for that matt about myself
1466,"In humans, recombination is infinitely subtle and then crudely but disarmingly lopsided.",in human recombination be infinitely subtle and then crudely but disarmingly lopsided
1467,"The parents merge, like fluids stirred together, but the mother's face might be faithfully replicated in her child just as the father fails to pass on his gift for comedy.",the parent merge like fluid stir together but the mother s face may be faithfully replicate in her child just a the father fail to pass on his gift for comedy
1468,I remembered little Mark's touching version of his father's features.,i remember little mark s touch version of his father s feature
1469,"But in Adam's personality, Miranda and I were well shuffled, and as in humans, his inheritance was thickly overlaid by his capacity to learn.",but in adam s personality miranda and i be good shuffle and a in human his inheritance be thickly overlay by his capacity to learn
1470,Perhaps he had my tendency to pointless theorising.,perhaps he have my tendency to pointless theorise
1471,"Perhaps he had something of Miranda's secretive nature and her self-possession, her taste for solitude.",perhaps he have something of miranda s secretive nature and her self possession her taste for solitude
1472,"Frequently he withdrew into himself, humming or murmuring ""Ah!""",frequently he withdraw into himself hum or murmur ah
1473,Then he would pronounce what he took to be an important truth.,then he would pronounce what he take to be a important truth
1474,His interrupted remark about the afterlife was the earliest example.,his interrupt remark about the afterlife be the early example
1475,"Another was when we were outside, in my tiny fraction of a back garden, marked off by a broken picket fence.",another be when we be outside in my tiny fraction of a back garden mark off by a break picket fence
1476,He was helping to pull up weeds.,he be help to pull up weed
1477,"It was just before sunset, the air was still and warm, suffused by an unreal amber light.",it be just before sunset the air be still and warm suffuse by a unreal amber light
1478,A week had passed since our late-night exchange.,a week have pass since our late night exchange
1479,I had brought him outside because his dexterity was still a matter of interest to me.,i have bring him outside because his dexterity be still a matt of interest to me
1480,I wanted to watch him handle a hoe and a rake.,i want to watch him handle a hoe and a rake
1481,"More generally, my plan was to introduce him to the world beyond the kitchen table.",much generally my plan be to introduce him to the world beyond the kitchen table
1482,We had friendly neighbours on both sides and there was a chance that he could test his small-talk skills.,we have friendly neighbour on both side and there be a chance that he can test his small talk skill
1483,"If we were to travel together to Salisbury to meet Maxfield Blacke, I wanted to prepare Adam by taking him to some shops, and perhaps a pub.",if we be to travel together to salisbury to meet maxfield blacke i want to prepare adam by take him to some shop and perhaps a pub
1484,"I was sure he could pass off as a person, but he needed to be more at ease, his machine-learning capacities needed stretching.",i be sure he can pass off a a person but he need to be much at ease his machine learn capacity need stretch
1485,I was keen to see how good he was at identifying plants.,i be keen to see how good he be at identify plant
1486,Of course he knew everything.,of course he know everything
1487,"Feverfew, wild carrot, camomile.",feverfew wild carrot camomile
1488,"As he worked, he muttered the names, for his own rather than my benefit.",a he work he mutter the name for his own rather than my benefit
1489,I saw him put on gardening gloves to pull up nettles.,i see him put on garden glove to pull up nettle
1490,Mere mimicry.,mere mimicry
1491,Later he straightened and looked with apparent interest towards a spectacular western sky intersected by power and telephone lines and a receding jumble of Victorian roofs.,late he straighten and look with apparent interest towards a spectacular western sky intersect by power and telephone line and a recede jumble of victorian roof
1492,"His hands were on his hips and he leaned back, as though his lower back was giving him trouble.",his hand be on his hip and he lean back a though his low back be give him trouble
1493,He took a deep breath to indicate his appreciation of the evening air.,he take a deep breath to indicate his appreciation of the even air
1494,"Then, out of nowhere, he said, ""From a certain point of view, the only solution to suffering would be the complete extinction of humankind.""",then out of nowhere he say from a certain point of view the only solution to suffer would be the complete extinction of humankind
1495,"Yes, this was why he needed to be out and about.",yes this be why he need to be out and about
1496,Buried within his circuitry there was probably a set of sub-routines: sociability/conversation/interesting openers.,bury within his circuitry there be probably a set of sub routine sociability conversation interest opener
1497,But I decided to join in.,but i decide to join in
1498,"""it is been said that killing everyone would be a cure for cancer.",it be be say that kill everyone would be a cure for cancer
1499,"Utilitarianism can be logically absurd.""",utilitarianism can be logically absurd
1500,"He replied, ""Obviously!""",he reply obviously
1501,in an abrupt manner.,in a abrupt manner
